#tax_id,GeneID,Symbol_from_nomenclature_authority
9606,124906397,-
9606,124906398,-
9606,124906399,-
9606,124906400,-
9606,124906401,-
9606,124906402,-
9606,124906403,-
9606,124906405,-
9606,124906406,-
9606,124906408,-
9606,124906409,-
9606,124906410,-
9606,124906411,-
9606,124906412,-
9606,124906414,-
9606,124906415,-
9606,124906416,-
9606,124906417,-
9606,124906422,-
9606,124906423,-
9606,124906424,-
9606,124906425,-
9606,124906426,-
9606,124906427,-
9606,124906428,-
9606,124906429,-
9606,124906430,-
9606,124906432,-
9606,124906434,-
9606,124906435,-
9606,124906436,-
9606,124906437,-
9606,124906438,-
9606,124906440,-
9606,124906441,-
9606,124906442,-
9606,124906443,-
9606,124906444,-
9606,124906445,-
9606,124906446,-
9606,124906447,-
9606,124906448,-
9606,124906449,-
9606,124906450,-
9606,124906451,-
9606,124906452,-
9606,124906453,-
9606,124906454,-
9606,124906455,-
9606,124906456,-
9606,124906457,-
9606,124906458,-
9606,124906459,-
9606,124906460,-
9606,124906461,-
9606,124906462,-
9606,124906463,-
9606,124906464,-
9606,124906465,-
9606,124906466,-
9606,124906467,-
9606,124906468,-
9606,124906469,-
9606,124906470,-
9606,124906471,-
9606,124906472,-
9606,124906473,-
9606,124906474,-
9606,124906475,-
9606,124906476,-
9606,124906477,-
9606,124906478,-
9606,124906479,-
9606,124906480,-
9606,124906481,-
9606,124906482,-
9606,124906483,-
9606,124906484,-
9606,124906485,-
9606,124906486,-
9606,124906487,-
9606,124906488,-
9606,124906489,-
9606,124906490,-
9606,124906491,-
9606,124906492,-
9606,124906493,-
9606,124906494,-
9606,124906495,-
9606,124906496,-
9606,124906497,-
9606,124906498,-
9606,124906499,-
9606,124906500,-
9606,124906501,-
9606,124906502,-
9606,124906504,-
9606,124906507,-
9606,124906508,-
9606,124906509,-
9606,124906510,-
9606,124906511,-
9606,124906512,-
9606,124906513,-
9606,124906514,-
9606,124906515,-
9606,124906516,-
9606,124906517,-
9606,124906518,-
9606,124906519,-
9606,124906520,-
9606,124906521,-
9606,124906522,-
9606,124906523,-
9606,124906524,-
9606,124906525,-
9606,124906526,-
9606,124906527,-
9606,124906528,-
9606,124906529,-
9606,124906530,-
9606,124906531,-
9606,124906533,-
9606,124906534,-
9606,124906535,-
9606,124906536,-
9606,124906537,-
9606,124906538,-
9606,124906539,-
9606,124906540,-
9606,124906541,-
9606,124906542,-
9606,124906544,-
9606,124906546,-
9606,124906547,-
9606,124906548,-
9606,124906549,-
9606,124906551,-
9606,124906554,-
9606,124906556,-
9606,124906557,-
9606,124906558,-
9606,124906559,-
9606,124906560,-
9606,124906562,-
9606,124906563,-
9606,124906564,-
9606,124906565,-
9606,124906566,-
9606,124906568,-
9606,124906569,-
9606,124906570,-
9606,124906571,-
9606,124906572,-
9606,124906573,-
9606,124906574,-
9606,124906575,-
9606,124906576,-
9606,124906577,-
9606,124906578,-
9606,124906579,-
9606,124906580,-
9606,124906581,-
9606,124906582,-
9606,124906584,-
9606,124906585,-
9606,124906586,-
9606,124906587,-
9606,124906588,-
9606,124906590,-
9606,124906593,-
9606,124906596,-
9606,124906597,-
9606,124906598,-
9606,124906599,-
9606,124906600,-
9606,124906602,-
9606,124906603,-
9606,124906604,-
9606,124906605,-
9606,124906606,-
9606,124906607,-
9606,124906608,-
9606,124906609,-
9606,124906610,-
9606,124906611,-
9606,124906612,-
9606,124906614,-
9606,124906616,-
9606,124906618,-
9606,124906620,-
9606,124906621,-
9606,124906622,-
9606,124906623,-
9606,124906624,-
9606,124906625,-
9606,124906626,-
9606,124906627,-
9606,124906628,-
9606,124906629,-
9606,124906630,-
9606,124906631,-
9606,124906632,-
9606,124906633,-
9606,124906634,-
9606,124906635,-
9606,124906636,-
9606,124906637,-
9606,124906638,-
9606,124906639,-
9606,124906640,-
9606,124906641,-
9606,124906642,-
9606,124906644,-
9606,124906646,-
9606,124906647,-
9606,124906648,-
9606,124906649,-
9606,124906650,-
9606,124906651,-
9606,124906652,-
9606,124906653,-
9606,124906654,-
9606,124906655,-
9606,124906656,-
9606,124906657,-
9606,124906658,-
9606,124906659,-
9606,124906660,-
9606,124906661,-
9606,124906662,-
9606,124906663,-
9606,124906664,-
9606,124906666,-
9606,124906667,-
9606,124906668,-
9606,124906670,-
9606,124906671,-
9606,124906672,-
9606,124906674,-
9606,124906675,-
9606,124906676,-
9606,124906678,-
9606,124906679,-
9606,124906680,-
9606,124906681,-
9606,124906682,-
9606,124906683,-
9606,124906684,-
9606,124906685,-
9606,124906686,-
9606,124906687,-
9606,124906688,-
9606,124906689,-
9606,124906690,-
9606,124906691,-
9606,124906692,-
9606,124906693,-
9606,124906694,-
9606,124906695,-
9606,124906696,-
9606,124906697,-
9606,124906699,-
9606,124906700,-
9606,124906701,-
9606,124906702,-
9606,124906703,-
9606,124906704,-
9606,124906705,-
9606,124906706,-
9606,124906707,-
9606,124906708,-
9606,124906709,-
9606,124906710,-
9606,124906711,-
9606,124906712,-
9606,124906713,-
9606,124906716,-
9606,124906717,-
9606,124906718,-
9606,124906720,-
9606,124906721,-
9606,124906723,-
9606,124906725,-
9606,124906726,-
9606,124906727,-
9606,124906729,-
9606,124906730,-
9606,124906731,-
9606,124906732,-
9606,124906733,-
9606,124906734,-
9606,124906737,-
9606,124906740,-
9606,124906741,-
9606,124906743,-
9606,124906744,-
9606,124906746,-
9606,124906747,-
9606,124906748,-
9606,124906749,-
9606,124906750,-
9606,124906751,-
9606,124906752,-
9606,124906754,-
9606,124906756,-
9606,124906757,-
9606,124906758,-
9606,124906759,-
9606,124906760,-
9606,124906761,-
9606,124906763,-
9606,124906764,-
9606,124906765,-
9606,124906766,-
9606,124906767,-
9606,124906770,-
9606,124906771,-
9606,124906772,-
9606,124906773,-
9606,124906774,-
9606,124906775,-
9606,124906776,-
9606,124906777,-
9606,124906778,-
9606,124906779,-
9606,124906780,-
9606,124906781,-
9606,124906782,-
9606,124906783,-
9606,124906784,-
9606,124906785,-
9606,124906786,-
9606,124906787,-
9606,124906788,-
9606,124906789,-
9606,124906790,-
9606,124906791,-
9606,124906793,-
9606,124906794,-
9606,124906796,-
9606,124906797,-
9606,124906798,-
9606,124906799,-
9606,124906800,-
9606,124906802,-
9606,124906803,-
9606,124906804,-
9606,124906805,-
9606,124906806,-
9606,124906807,-
9606,124906808,-
9606,124906810,-
9606,124906812,-
9606,124906813,-
9606,124906814,-
9606,124906815,-
9606,124906817,-
9606,124906818,-
9606,124906819,-
9606,124906820,-
9606,124906823,-
9606,124906824,-
9606,124906825,-
9606,124906827,-
9606,124906828,-
9606,124906830,-
9606,124906831,-
9606,124906832,-
9606,124906835,-
9606,124906836,-
9606,124906837,-
9606,124906838,-
9606,124906839,-
9606,124906840,-
9606,124906841,-
9606,124906842,-
9606,124906843,-
9606,124906844,-
9606,124906846,-
9606,124906847,-
9606,124906848,-
9606,124906849,-
9606,124906850,-
9606,124906851,-
9606,124906852,-
9606,124906853,-
9606,124906854,-
9606,124906855,-
9606,124906856,-
9606,124906857,-
9606,124906858,-
9606,124906859,-
9606,124906861,-
9606,124906862,-
9606,124906863,-
9606,124906865,-
9606,124906866,-
9606,124906867,-
9606,124906868,-
9606,124906869,-
9606,124906870,-
9606,124906872,-
9606,124906873,-
9606,124906874,-
9606,124906875,-
9606,124906876,-
9606,124906877,-
9606,124906886,-
9606,124906887,-
9606,124906888,-
9606,124906889,-
9606,124906890,-
9606,124906891,-
9606,124906892,-
9606,124906895,-
9606,124906896,-
9606,124906897,-
9606,124906898,-
9606,124906901,-
9606,124906902,-
9606,124906905,-
9606,124906906,-
9606,124906908,-
9606,124906909,-
9606,124906911,-
9606,124906913,-
9606,124906914,-
9606,124906915,-
9606,124906916,-
9606,124906917,-
9606,124906918,-
9606,124906924,-
9606,124906925,-
9606,124906926,-
9606,124906927,-
9606,124906928,-
9606,124906929,-
9606,124906930,-
9606,124906931,-
9606,124906932,-
9606,124906933,-
9606,124906934,-
9606,124906935,-
9606,124906936,-
9606,124906937,-
9606,124906938,-
9606,124906939,-
9606,124906940,-
9606,124906941,-
9606,124906942,-
9606,124906943,-
9606,124906944,-
9606,124906946,-
9606,124906947,-
9606,124906949,-
9606,124906951,-
9606,124906952,-
9606,124906953,-
9606,124906954,-
9606,124906955,-
9606,124906958,-
9606,124906959,-
9606,124906961,-
9606,124906962,-
9606,124906963,-
9606,124906964,-
9606,124906965,-
9606,124906966,-
9606,124906969,-
9606,124906971,-
9606,124906972,-
9606,124906973,-
9606,124906974,-
9606,124906977,-
9606,124906978,-
9606,124906979,-
9606,124906982,-
9606,124906984,-
9606,124906985,-
9606,124906986,-
9606,124906987,-
9606,124906988,-
9606,124906989,-
9606,124906990,-
9606,124906991,-
9606,124906992,-
9606,124906993,-
9606,124906994,-
9606,124906995,-
9606,124906996,-
9606,124906997,-
9606,124906998,-
9606,124906999,-
9606,124907000,-
9606,124907001,-
9606,124907002,-
9606,124907003,-
9606,124907004,-
9606,124907005,-
9606,124907006,-
9606,124907008,-
9606,124907009,-
9606,124907010,-
9606,124907011,-
9606,124907012,-
9606,124907013,-
9606,124907014,-
9606,124907015,-
9606,124907016,-
9606,124907017,-
9606,124907018,-
9606,124907019,-
9606,124907020,-
9606,124907021,-
9606,124907022,-
9606,124907023,-
9606,124907024,-
9606,124907025,-
9606,124907026,-
9606,124907027,-
9606,124907028,-
9606,124907029,-
9606,124907030,-
9606,124907031,-
9606,124907032,-
9606,124907033,-
9606,124907034,-
9606,124907035,-
9606,124907036,-
9606,124907037,-
9606,124907038,-
9606,124907039,-
9606,124907040,-
9606,124907041,-
9606,124907042,-
9606,124907043,-
9606,124907044,-
9606,124907045,-
9606,124907046,-
9606,124907047,-
9606,124907048,-
9606,124907049,-
9606,124907050,-
9606,124907051,-
9606,124907052,-
9606,124907053,-
9606,124907054,-
9606,124907055,-
9606,124907056,-
9606,124907057,-
9606,124907058,-
9606,124907059,-
9606,124907060,-
9606,124907061,-
9606,124907062,-
9606,124907063,-
9606,124907064,-
9606,124907065,-
9606,124907066,-
9606,124907067,-
9606,124907068,-
9606,124907069,-
9606,124907070,-
9606,124907071,-
9606,124907072,-
9606,124907073,-
9606,124907074,-
9606,124907075,-
9606,124907076,-
9606,124907077,-
9606,124907078,-
9606,124907079,-
9606,124907080,-
9606,124907081,-
9606,124907082,-
9606,124907083,-
9606,124907084,-
9606,124907085,-
9606,124907086,-
9606,124907087,-
9606,124907088,-
9606,124907089,-
9606,124907090,-
9606,124907091,-
9606,124907092,-
9606,124907093,-
9606,124907094,-
9606,124907095,-
9606,124907096,-
9606,124907097,-
9606,124907098,-
9606,124907099,-
9606,124907100,-
9606,124907101,-
9606,124907102,-
9606,124907103,-
9606,124907104,-
9606,124907105,-
9606,124907106,-
9606,124907107,-
9606,124907108,-
9606,124907109,-
9606,124907110,-
9606,124907111,-
9606,124907112,-
9606,124907113,-
9606,124907114,-
9606,124907115,-
9606,124907116,-
9606,124907117,-
9606,124907118,-
9606,124907119,-
9606,124907120,-
9606,124907121,-
9606,124907122,-
9606,124907123,-
9606,124907124,-
9606,124907125,-
9606,124907126,-
9606,124907127,-
9606,124907128,-
9606,124907129,-
9606,124907130,-
9606,124907131,-
9606,124907132,-
9606,124907133,-
9606,124907134,-
9606,124907135,-
9606,124907136,-
9606,124907137,-
9606,124907138,-
9606,124907139,-
9606,124907140,-
9606,124907141,-
9606,124907142,-
9606,124907143,-
9606,124907144,-
9606,124907145,-
9606,124907146,-
9606,124907147,-
9606,124907148,-
9606,124907149,-
9606,124907150,-
9606,124907151,-
9606,124907152,-
9606,124907153,-
9606,124907154,-
9606,124907155,-
9606,124907156,-
9606,124907157,-
9606,124907158,-
9606,124907159,-
9606,124907160,-
9606,124907161,-
9606,124907162,-
9606,124907163,-
9606,124907164,-
9606,124907165,-
9606,124907166,-
9606,124907167,-
9606,124907168,-
9606,124907169,-
9606,124907170,-
9606,124907171,-
9606,124907172,-
9606,124907173,-
9606,124907174,-
9606,124907175,-
9606,124907176,-
9606,124907177,-
9606,124907178,-
9606,124907179,-
9606,124907180,-
9606,124907181,-
9606,124907182,-
9606,124907183,-
9606,124907184,-
9606,124907185,-
9606,124907186,-
9606,124907187,-
9606,124907188,-
9606,124907189,-
9606,124907190,-
9606,124907191,-
9606,124907192,-
9606,124907193,-
9606,124907194,-
9606,124907195,-
9606,124907196,-
9606,124907197,-
9606,124907198,-
9606,124907199,-
9606,124907200,-
9606,124907201,-
9606,124907202,-
9606,124907203,-
9606,124907204,-
9606,124907205,-
9606,124907206,-
9606,124907207,-
9606,124907208,-
9606,124907209,-
9606,124907210,-
9606,124907211,-
9606,124907212,-
9606,124907213,-
9606,124907214,-
9606,124907215,-
9606,124907216,-
9606,124907217,-
9606,124907218,-
9606,124907219,-
9606,124907220,-
9606,124907221,-
9606,124907222,-
9606,124907223,-
9606,124907224,-
9606,124907225,-
9606,124907226,-
9606,124907227,-
9606,124907228,-
9606,124907229,-
9606,124907230,-
9606,124907231,-
9606,124907232,-
9606,124907233,-
9606,124907234,-
9606,124907235,-
9606,124907236,-
9606,124907237,-
9606,124907238,-
9606,124907239,-
9606,124907240,-
9606,124907241,-
9606,124907242,-
9606,124907243,-
9606,124907244,-
9606,124907245,-
9606,124907246,-
9606,124907247,-
9606,124907248,-
9606,124907249,-
9606,124907250,-
9606,124907251,-
9606,124907252,-
9606,124907253,-
9606,124907254,-
9606,124907255,-
9606,124907256,-
9606,124907257,-
9606,124907258,-
9606,124907259,-
9606,124907260,-
9606,124907261,-
9606,124907262,-
9606,124907263,-
9606,124907264,-
9606,124907265,-
9606,124907266,-
9606,124907267,-
9606,124907268,-
9606,124907269,-
9606,124907270,-
9606,124907271,-
9606,124907272,-
9606,124907273,-
9606,124907274,-
9606,124907275,-
9606,124907276,-
9606,124907277,-
9606,124907278,-
9606,124907279,-
9606,124907280,-
9606,124907281,-
9606,124907282,-
9606,124907283,-
9606,124907284,-
9606,124907285,-
9606,124907286,-
9606,124907287,-
9606,124907288,-
9606,124907289,-
9606,124907290,-
9606,124907291,-
9606,124907292,-
9606,124907293,-
9606,124907294,-
9606,124907295,-
9606,124907296,-
9606,124907297,-
9606,124907298,-
9606,124907299,-
9606,124907300,-
9606,124907301,-
9606,124907302,-
9606,124907303,-
9606,124907304,-
9606,124907305,-
9606,124907306,-
9606,124907307,-
9606,124907308,-
9606,124907309,-
9606,124907310,-
9606,124907311,-
9606,124907312,-
9606,124907313,-
9606,124907314,-
9606,124907315,-
9606,124907316,-
9606,124907317,-
9606,124907318,-
9606,124907319,-
9606,124907320,-
9606,124907321,-
9606,124907322,-
9606,124907323,-
9606,124907324,-
9606,124907325,-
9606,124907326,-
9606,124907327,-
9606,124907328,-
9606,124907329,-
9606,124907330,-
9606,124907331,-
9606,124907332,-
9606,124907333,-
9606,124907334,-
9606,124907335,-
9606,124907336,-
9606,124907337,-
9606,124907338,-
9606,124907339,-
9606,124907340,-
9606,124907341,-
9606,124907342,-
9606,124907343,-
9606,124907344,-
9606,124907345,-
9606,124907346,-
9606,124907347,-
9606,124907349,-
9606,124907350,-
9606,124907351,-
9606,124907352,-
9606,124907353,-
9606,124907354,-
9606,124907355,-
9606,124907356,-
9606,124907357,-
9606,124907358,-
9606,124907359,-
9606,124907360,-
9606,124907361,-
9606,124907362,-
9606,124907363,-
9606,124907364,-
9606,124907365,-
9606,124907366,-
9606,124907367,-
9606,124907368,-
9606,124907369,-
9606,124907370,-
9606,124907371,-
9606,124907372,-
9606,124907373,-
9606,124907374,-
9606,124907375,-
9606,124907376,-
9606,124907377,-
9606,124907378,-
9606,124907379,-
9606,124907380,-
9606,124907381,-
9606,124907382,-
9606,124907383,-
9606,124907384,-
9606,124907386,-
9606,124907387,-
9606,124907388,-
9606,124907390,-
9606,124907391,-
9606,124907392,-
9606,124907393,-
9606,124907394,-
9606,124907395,-
9606,124907396,-
9606,124907397,-
9606,124907398,-
9606,124907399,-
9606,124907400,-
9606,124907401,-
9606,124907403,-
9606,124907404,-
9606,124907405,-
9606,124907406,-
9606,124907407,-
9606,124907408,-
9606,124907409,-
9606,124907410,-
9606,124907411,-
9606,124907412,-
9606,124907413,-
9606,124907414,-
9606,124907415,-
9606,124907416,-
9606,124907417,-
9606,124907418,-
9606,124907419,-
9606,124907420,-
9606,124907421,-
9606,124907422,-
9606,124907423,-
9606,124907424,-
9606,124907425,-
9606,124907426,-
9606,124907427,-
9606,124907428,-
9606,124907429,-
9606,124907430,-
9606,124907431,-
9606,124907432,-
9606,124907433,-
9606,124907435,-
9606,124907436,-
9606,124907437,-
9606,124907438,-
9606,124907439,-
9606,124907440,-
9606,124907441,-
9606,124907442,-
9606,124907443,-
9606,124907444,-
9606,124907445,-
9606,124907446,-
9606,124907447,-
9606,124907448,-
9606,124907449,-
9606,124907450,-
9606,124907451,-
9606,124907452,-
9606,124907453,-
9606,124907454,-
9606,124907455,-
9606,124907456,-
9606,124907457,-
9606,124907458,-
9606,124907459,-
9606,124907460,-
9606,124907461,-
9606,124907462,-
9606,124907463,-
9606,124907464,-
9606,124907465,-
9606,124907466,-
9606,124907467,-
9606,124907468,-
9606,124907469,-
9606,124907470,-
9606,124907471,-
9606,124907472,-
9606,124907473,-
9606,124907474,-
9606,124907475,-
9606,124907476,-
9606,124907477,-
9606,124907478,-
9606,124907479,-
9606,124907480,-
9606,124907481,-
9606,124907482,-
9606,124907483,-
9606,124907484,-
9606,124907485,-
9606,124907486,-
9606,124907487,-
9606,124907488,-
9606,124907489,-
9606,124907490,-
9606,124907491,-
9606,124907492,-
9606,124907493,-
9606,124907494,-
9606,124907496,-
9606,124907500,-
9606,124907501,-
9606,124907502,-
9606,124907503,-
9606,124907505,-
9606,124907506,-
9606,124907507,-
9606,124907508,-
9606,124907509,-
9606,124907510,-
9606,124907511,-
9606,124907512,-
9606,124907513,-
9606,124907514,-
9606,124907515,-
9606,124907516,-
9606,124907517,-
9606,124907518,-
9606,124907519,-
9606,124907520,-
9606,124907521,-
9606,124907522,-
9606,124907523,-
9606,124907524,-
9606,124907525,-
9606,124907526,-
9606,124907527,-
9606,124907528,-
9606,124907529,-
9606,124907530,-
9606,124907532,-
9606,124907534,-
9606,124907535,-
9606,124907536,-
9606,124907537,-
9606,124907538,-
9606,124907539,-
9606,124907540,-
9606,124907541,-
9606,124907542,-
9606,124907543,-
9606,124907544,-
9606,124907545,-
9606,124907547,-
9606,124907548,-
9606,124907549,-
9606,124907550,-
9606,124907551,-
9606,124907552,-
9606,124907553,-
9606,124907554,-
9606,124907555,-
9606,124907556,-
9606,124907557,-
9606,124907558,-
9606,124907559,-
9606,124907560,-
9606,124907561,-
9606,124907562,-
9606,124907563,-
9606,124907564,-
9606,124907565,-
9606,124907566,-
9606,124907567,-
9606,124907568,-
9606,124907569,-
9606,124907570,-
9606,124907571,-
9606,124907572,-
9606,124907573,-
9606,124907574,-
9606,124907575,-
9606,124907576,-
9606,124907577,-
9606,124907578,-
9606,124907579,-
9606,124907580,-
9606,124907581,-
9606,124907582,-
9606,124907583,-
9606,124907584,-
9606,124907585,-
9606,124907586,-
9606,124907587,-
9606,124907588,-
9606,124907589,-
9606,124907590,-
9606,124907591,-
9606,124907592,-
9606,124907593,-
9606,124907594,-
9606,124907595,-
9606,124907596,-
9606,124907597,-
9606,124907598,-
9606,124907599,-
9606,124907600,-
9606,124907601,-
9606,124907602,-
9606,124907603,-
9606,124907604,-
9606,124907605,-
9606,124907606,-
9606,124907607,-
9606,124907608,-
9606,124907609,-
9606,124907610,-
9606,124907611,-
9606,124907612,-
9606,124907613,-
9606,124907614,-
9606,124907615,-
9606,124907616,-
9606,124907617,-
9606,124907618,-
9606,124907619,-
9606,124907620,-
9606,124907621,-
9606,124907622,-
9606,124907623,-
9606,124907624,-
9606,124907625,-
9606,124907626,-
9606,124907627,-
9606,124907628,-
9606,124907629,-
9606,124907630,-
9606,124907631,-
9606,124907632,-
9606,124907633,-
9606,124907634,-
9606,124907635,-
9606,124907636,-
9606,124907637,-
9606,124907638,-
9606,124907639,-
9606,124907640,-
9606,124907641,-
9606,124907642,-
9606,124907643,-
9606,124907644,-
9606,124907645,-
9606,124907646,-
9606,124907647,-
9606,124907648,-
9606,124907649,-
9606,124907650,-
9606,124907651,-
9606,124907652,-
9606,124907653,-
9606,124907654,-
9606,124907655,-
9606,124907656,-
9606,124907657,-
9606,124907658,-
9606,124907659,-
9606,124907660,-
9606,124907661,-
9606,124907662,-
9606,124907663,-
9606,124907664,-
9606,124907665,-
9606,124907666,-
9606,124907667,-
9606,124907668,-
9606,124907669,-
9606,124907670,-
9606,124907671,-
9606,124907672,-
9606,124907673,-
9606,124907674,-
9606,124907675,-
9606,124907676,-
9606,124907677,-
9606,124907678,-
9606,124907679,-
9606,124907680,-
9606,124907681,-
9606,124907682,-
9606,124907683,-
9606,124907684,-
9606,124907685,-
9606,124907686,-
9606,124907687,-
9606,124907688,-
9606,124907689,-
9606,124907690,-
9606,124907691,-
9606,124907692,-
9606,124907693,-
9606,124907694,-
9606,124907695,-
9606,124907696,-
9606,124907697,-
9606,124907698,-
9606,124907699,-
9606,124907700,-
9606,124907701,-
9606,124907702,-
9606,124907703,-
9606,124907704,-
9606,124907705,-
9606,124907706,-
9606,124907707,-
9606,124907708,-
9606,124907709,-
9606,124907710,-
9606,124907711,-
9606,124907712,-
9606,124907713,-
9606,124907714,-
9606,124907715,-
9606,124907716,-
9606,124907717,-
9606,124907718,-
9606,124907719,-
9606,124907720,-
9606,124907721,-
9606,124907722,-
9606,124907723,-
9606,124907724,-
9606,124907725,-
9606,124907726,-
9606,124907727,-
9606,124907728,-
9606,124907729,-
9606,124907730,-
9606,124907731,-
9606,124907732,-
9606,124907733,-
9606,124907734,-
9606,124907735,-
9606,124907736,-
9606,124907737,-
9606,124907738,-
9606,124907739,-
9606,124907740,-
9606,124907741,-
9606,124907742,-
9606,124907743,-
9606,124907744,-
9606,124907745,-
9606,124907746,-
9606,124907747,-
9606,124907748,-
9606,124907749,-
9606,124907750,-
9606,124907751,-
9606,124907752,-
9606,124907753,-
9606,124907754,-
9606,124907755,-
9606,124907756,-
9606,124907757,-
9606,124907758,-
9606,124907759,-
9606,124907760,-
9606,124907761,-
9606,124907762,-
9606,124907763,-
9606,124907765,-
9606,124907766,-
9606,124907767,-
9606,124907768,-
9606,124907769,-
9606,124907770,-
9606,124907771,-
9606,124907773,-
9606,124907774,-
9606,124907775,-
9606,124907776,-
9606,124907777,-
9606,124907778,-
9606,124907779,-
9606,124907780,-
9606,124907781,-
9606,124907782,-
9606,124907783,-
9606,124907784,-
9606,124907785,-
9606,124907786,-
9606,124907787,-
9606,124907788,-
9606,124907789,-
9606,124907790,-
9606,124907791,-
9606,124907792,-
9606,124907793,-
9606,124907794,-
9606,124907796,-
9606,124907797,-
9606,124907798,-
9606,124907800,-
9606,124907802,-
9606,124907803,-
9606,124907804,-
9606,124907806,-
9606,124907807,-
9606,124907808,-
9606,124907809,-
9606,124907810,-
9606,124907811,-
9606,124907812,-
9606,124907813,-
9606,124907814,-
9606,124907815,-
9606,124907816,-
9606,124907817,-
9606,124907819,-
9606,124907820,-
9606,124907821,-
9606,124907822,-
9606,124907823,-
9606,124907824,-
9606,124907826,-
9606,124907827,-
9606,124907830,-
9606,124907832,-
9606,124907834,-
9606,124907836,-
9606,124907837,-
9606,124907838,-
9606,124907839,-
9606,124907840,-
9606,124907841,-
9606,124907843,-
9606,124907844,-
9606,124907845,-
9606,124907846,-
9606,124907847,-
9606,124907848,-
9606,124907849,-
9606,124907850,-
9606,124907851,-
9606,124907852,-
9606,124907853,-
9606,124907854,-
9606,124907855,-
9606,124907856,-
9606,124907857,-
9606,124907858,-
9606,124907859,-
9606,124907860,-
9606,124907861,-
9606,124907862,-
9606,124907863,-
9606,124907864,-
9606,124907865,-
9606,124907866,-
9606,124907867,-
9606,124907868,-
9606,124907869,-
9606,124907870,-
9606,124907871,-
9606,124907872,-
9606,124907873,-
9606,124907874,-
9606,124907875,-
9606,124907876,-
9606,124907877,-
9606,124907878,-
9606,124907879,-
9606,124907880,-
9606,124907881,-
9606,124907882,-
9606,124907883,-
9606,124907884,-
9606,124907885,-
9606,124907886,-
9606,124907887,-
9606,124907888,-
9606,124907889,-
9606,124907890,-
9606,124907891,-
9606,124907892,-
9606,124907893,-
9606,124907894,-
9606,124907895,-
9606,124907896,-
9606,124907897,-
9606,124907898,-
9606,124907899,-
9606,124907900,-
9606,124907901,-
9606,124907902,-
9606,124907903,-
9606,124907904,-
9606,124907905,-
9606,124907906,-
9606,124907907,-
9606,124907908,-
9606,124907909,-
9606,124907910,-
9606,124907911,-
9606,124907912,-
9606,124907913,-
9606,124907914,-
9606,124907915,-
9606,124907916,-
9606,124907917,-
9606,124907918,-
9606,124907919,-
9606,124907920,-
9606,124907924,-
9606,124907927,-
9606,124907928,-
9606,124907929,-
9606,124907933,-
9606,124907934,-
9606,124907936,-
9606,124907937,-
9606,124907938,-
9606,124907939,-
9606,124907940,-
9606,124907941,-
9606,124907942,-
9606,124907943,-
9606,124907944,-
9606,124907945,-
9606,124907946,-
9606,124907947,-
9606,124907950,-
9606,124907951,-
9606,124907952,-
9606,124907954,-
9606,124907955,-
9606,124907956,-
9606,124907957,-
9606,124907958,-
9606,124907959,-
9606,124907960,-
9606,124907961,-
9606,124907962,-
9606,124907963,-
9606,124907964,-
9606,124907965,-
9606,124907966,-
9606,124907967,-
9606,124907968,-
9606,124907969,-
9606,124907970,-
9606,124907971,-
9606,124907972,-
9606,124907973,-
9606,124907974,-
9606,124907975,-
9606,124907976,-
9606,124907977,-
9606,124907978,-
9606,124907979,-
9606,124907980,-
9606,124907981,-
9606,124907982,-
9606,124907983,-
9606,124907984,-
9606,124907985,-
9606,124907986,-
9606,124907987,-
9606,124907988,-
9606,124907989,-
9606,124907990,-
9606,124907991,-
9606,124907992,-
9606,124907993,-
9606,124907994,-
9606,124907995,-
9606,124907996,-
9606,124907997,-
9606,124907998,-
9606,124907999,-
9606,124908000,-
9606,124908001,-
9606,124908002,-
9606,124908003,-
9606,124908004,-
9606,124908005,-
9606,124908006,-
9606,124908007,-
9606,124908009,-
9606,124908010,-
9606,124908011,-
9606,124908012,-
9606,124908013,-
9606,124908014,-
9606,124908015,-
9606,124908016,-
9606,124908017,-
9606,124908018,-
9606,124908019,-
9606,124908020,-
9606,124908021,-
9606,124908022,-
9606,124908023,-
9606,124908024,-
9606,124908025,-
9606,124908026,-
9606,124908027,-
9606,124908028,-
9606,124908029,-
9606,124908030,-
9606,124908031,-
9606,124908032,-
9606,124908033,-
9606,124908034,-
9606,124908035,-
9606,124908036,-
9606,124908037,-
9606,124908038,-
9606,124908039,-
9606,124908040,-
9606,124908041,-
9606,124908042,-
9606,124908043,-
9606,124908044,-
9606,124908045,-
9606,124908046,-
9606,124908047,-
9606,124908048,-
9606,124908049,-
9606,124908050,-
9606,124908051,-
9606,124908052,-
9606,124908053,-
9606,124908054,-
9606,124908055,-
9606,124908056,-
9606,124908057,-
9606,124908058,-
9606,124908059,-
9606,124908060,-
9606,124908061,-
9606,124908062,-
9606,124908064,-
9606,124908066,-
9606,124908067,-
9606,124908068,-
9606,124908070,-
9606,124908071,-
9606,124908072,-
9606,124908073,-
9606,124908074,-
9606,124908076,-
9606,124908077,-
9606,124908078,-
9606,124908080,-
9606,124908081,-
9606,124908082,-
9606,124908083,-
9606,124908084,-
9606,124908085,-
9606,124908087,-
9606,124908088,-
9606,124908089,-
9606,124908090,-
9606,124908092,-
9606,124908093,-
9606,124908094,-
9606,124908095,-
9606,124908096,-
9606,124908097,-
9606,124908098,-
9606,124908099,-
9606,124908100,-
9606,124908102,-
9606,124908103,-
9606,124908104,-
9606,124908105,-
9606,124908106,-
